Timestamp,Actor,Target,Spell,Aura Apply,White Damage,White Crit,Yellow Damage,Yellow Crit,Consecutive Crit,Buffer Income,Observed Buffer,Expected Buffer,Observed Tick,Expected Tick,Buffer Delta,Tick Delta,Delta Ratio,Remaining Deep Wound Tick,Vomit Before,Vomit After,Vomit Before Bonus,Vomit After Bonus,Munched,Munched Bonus,Total Observed Tick,Total Expected Tick,Total Tick Damage Delta,Total Vomit Before,Total Vomit After,Total Munched Bonus
5/8 16:24:36.154,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1124.0,nil,0,0,5620.0,5620.006828703704,1124.0,1124.0013657407408,-0.006828703703831707,-0.0013657407407663413,5.0,5,,,,,,,577181,560733.2951712982,16447.704828701797,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:36.588,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1542.0,nil,1.0,,0,0,5620.0,5620.006828703704,,,,,,5,,,,,,,577181,560733.2951712982,16447.704828701797,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:36.688,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Execute,,118.0,0,2028.0,nil,0,0,5620.0,5620.006828703704,,,,,,5,,,,,,,577181,560733.2951712982,16447.704828701797,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:36.688,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,577181,560733.2951712982,16447.704828701797,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:37.180,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1125.0,nil,0,0,4500.0,4496.005462962963,1125.0,1124.0013657407408,3.9945370370369346,0.9986342592592337,4.0,4,,,,,,,578306,561857.296537039,16448.703462961013,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:37.521,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,938.0,nil,1.0,,0,0,4500.0,4496.005462962963,,,,,,4,,,,,,,578306,561857.296537039,16448.703462961013,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:38.187,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1124.0,nil,0,0,3372.0,3372.0040972222223,1124.0,1124.0013657407408,-0.004097222222299024,-0.0013657407407663413,3.0,3,,,,,,,579430,562981.2979027798,16448.70209722023,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:38.187,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1954.0,nil,0,0,3372.0,3372.0040972222223,,,,,,3,,,,,,,579430,562981.2979027798,16448.70209722023,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:38.187,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1127.0,nil,0,0,3372.0,3372.0040972222223,,,,,,3,,,,,,,579430,562981.2979027798,16448.70209722023,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:38.187,Player-4904-00822A31,BUFF,Slam!,1,,,,,0,0,0,0,,,,,,0,,,,,,,579430,562981.2979027798,16448.70209722023,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:39.113,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1124.0,nil,0,0,2248.0,2248.0027314814815,1124.0,1124.0013657407408,-0.0027314814815326827,-0.0013657407407663413,2.0,2,,,,,,,580554,564105.2992685206,16448.700731479446,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:39.368,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4118.0,1,1,1022.16,2248.0,3270.1627314814814,,,,,,6,,,,,,,580554,564105.2992685206,16448.700731479446,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:39.701,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,2,1022.16,2248.0,4292.322731481481,,,,,,6,,,,,,,580554,564105.2992685206,16448.700731479446,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:39.701,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,2,0,0,0,,,,,,0,,,,,,,580554,564105.2992685206,16448.700731479446,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:40.269,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1895.0,1,1.0,,3,638.85,2248.0,4931.172731481482,,,,,,6,,,,,,,580554,564105.2992685206,16448.700731479446,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.333,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,822.0,nil,0,0,4110.0,4109.310609567901,822.0,821.8621219135803,0.6893904320986621,0.13787808641973243,5.0,5,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.333,Player-4904-00822A31,BUFF,Slam!,0,,,,,0,0,0,0,,,,,,0,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.333,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,0,0,0,0,,,,,,0,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.333,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,4288.0,1,1,1022.16,4110.0,5131.470609567901,,,,,,6,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.333,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.648,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,1,0,0,0,,,,,,0,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:41.867,Player-4904-00822A31,BUFF,Bloodrage,1,,,,,1,0,0,0,,,,,,0,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:42.120,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,1773.0,nil,1,0,4110.0,5131.470609567901,,,,,,6,,,,,,,581376,564927.1613904341,16448.838609565864,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:42.419,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,856.0,nil,0,0,4280.0,4276.225507973251,856.0,855.2451015946502,3.774492026748703,0.7548984053497634,5.0,5,,,,,,,582232,565782.4064920287,16449.593507971265,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:42.967,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Execute,,118.0,0,1961.0,nil,0,0,4280.0,4276.225507973251,,,,,,5,,,,,,,582232,565782.4064920287,16449.593507971265,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:42.967,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,901.0,nil,1.0,,0,0,4280.0,4276.225507973251,,,,,,5,,,,,,,582232,565782.4064920287,16449.593507971265,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:43.473,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,856.0,nil,0,0,3424.0,3420.980406378601,856.0,855.2451015946502,3.0195936213990535,0.7548984053497634,4.0,4,,,,,,,583088,566637.6515936233,16450.348406376666,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:43.904,Player-4904-00822A31,BUFF,Hyperspeed Acceleration,1,,,,,0,0,0,0,,,,,,0,,,,,,,583088,566637.6515936233,16450.348406376666,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:44.346,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,856.0,nil,0,0,2568.0,2565.7353047839506,856.0,855.2451015946502,2.264695216049404,0.7548984053497634,3.0,3,,,,,,,583944,567492.8966952179,16451.103304782067,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:44.782,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3224.0,1,1.0,,1,1022.16,2568.0,3587.8953047839505,,,,,,6,,,,,,,583944,567492.8966952179,16451.103304782067,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:45.129,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,1,0,2568.0,3587.8953047839505,,,,,,6,,,,,,,583944,567492.8966952179,16451.103304782067,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:45.129,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,583944,567492.8966952179,16451.103304782067,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:45.547,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,935.0,nil,1.0,,1,0,2568.0,3587.8953047839505,,,,,,6,,,,,,,583944,567492.8966952179,16451.103304782067,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:45.838,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,598.0,nil,0,0,2990.0,2989.9127539866254,598.0,597.9825507973251,0.08724601337462445,0.01744920267492489,5.0,5,,,,,,,584542,568090.8792460152,16451.120753984782,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.358,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,0,0,0,0,,,,,,0,,,,,,,584542,568090.8792460152,16451.120753984782,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.823,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,598.0,nil,0,0,2392.0,2391.9302031893003,598.0,597.9825507973251,0.06979681069969956,0.01744920267492489,4.0,4,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.938,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1939.0,nil,0,0,2392.0,2391.9302031893003,,,,,,4,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.938,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1267.0,nil,0,0,2392.0,2391.9302031893003,,,,,,4,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.938,Player-4904-00822A31,BUFF,Slam!,1,,,,,0,0,0,0,,,,,,0,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:46.940,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:47.206,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,1810.0,nil,0,0,2392.0,2391.9302031893003,,,,,,4,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:47.647,Player-4904-00822A31,DEBUFF,Rend,0,,,,,0,0,0,0,,,,,,0,,,,,,,585140,568688.8617968125,16451.138203187496,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:47.759,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,598.0,nil,0,0,1794.0,1793.9476523919752,598.0,597.9825507973251,0.05234760802477467,0.01744920267492489,3.0,3,,,,,,,585738,569286.8443476098,16451.15565239021,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:48.061,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2049.0,1,1.0,,1,638.85,1794.0,2432.797652391975,,,,,,6,,,,,,,585738,569286.8443476098,16451.15565239021,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:48.433,Player-4904-00822A31,BUFF,Slam!,0,,,,,1,0,0,0,,,,,,0,,,,,,,585738,569286.8443476098,16451.15565239021,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:48.433,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Slam,,118.0,0,1801.0,nil,1,0,1794.0,2432.797652391975,,,,,,6,,,,,,,585738,569286.8443476098,16451.15565239021,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:49.122,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,405.0,nil,0,0,2025.0,2027.3313769933127,405.0,405.4662753986625,-2.3313769933126878,-0.46627539866250345,5.0,5,,,,,,,586143,569692.3106230084,16450.68937699159,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:49.797,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4427.0,1,1,1022.16,2025.0,3049.4913769933128,,,,,,6,,,,,,,586143,569692.3106230084,16450.68937699159,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:50.610,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,967.0,nil,1.0,,1,0,2025.0,3049.4913769933128,,,,,,6,,,,,,,586143,569692.3106230084,16450.68937699159,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:50.610,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,1,0,0,0,,,,,,0,,,,,,,586143,569692.3106230084,16450.68937699159,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:50.760,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,508.0,nil,0,0,2540.0,2541.242814161094,508.0,508.2485628322188,-1.2428141610939747,-0.24856283221879494,5.0,5,,,,,,,586651,570200.5591858407,16450.440814159345,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:51.581,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,2540.0,2541.242814161094,,,,,,5,,,,,,,586651,570200.5591858407,16450.440814159345,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:51.581,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,586651,570200.5591858407,16450.440814159345,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:51.677,Player-4904-00822A31,BUFF,Slam!,1,,,,,0,0,0,0,,,,,,0,,,,,,,586651,570200.5591858407,16450.440814159345,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:51.844,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,508.0,nil,0,0,2032.0,2032.9942513288752,508.0,508.2485628322188,-0.9942513288751798,-0.24856283221879494,4.0,4,,,,,,,587159,570708.8077486729,16450.1922513271,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:51.844,Player-4904-00822A31,BUFF,Bloodrage,0,,,,,0,0,0,0,,,,,,0,,,,,,,587159,570708.8077486729,16450.1922513271,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:52.343,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3360.0,1,1.0,,1,1022.16,2032.0,3055.154251328875,,,,,,6,,,,,,,587159,570708.8077486729,16450.1922513271,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:53.376,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,509.0,nil,0,0,2545.0,2545.9618761073957,509.0,509.19237522147915,-0.9618761073957103,-0.19237522147915342,5.0,5,,,,,,,587668,571218.0001238944,16449.999876105576,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:54.396,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,510.0,nil,0,0,2040.0,2036.7695008859166,510.0,509.19237522147915,3.2304991140833863,0.8076247785208466,4.0,4,,,,,,,588178,571727.192499116,16450.807500884053,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:55.333,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,509.0,nil,0,0,1527.0,1527.5771256644375,509.0,509.19237522147915,-0.5771256644375171,-0.19237522147915342,3.0,3,,,,,,,588687,572236.3848743375,16450.61512566253,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:55.979,Player-4904-00822A31,BUFF,Hyperspeed Acceleration,0,,,,,0,0,0,0,,,,,,0,,,,,,,588687,572236.3848743375,16450.61512566253,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:56.319,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,509.0,nil,0,0,1018.0,1018.3847504429584,509.0,509.19237522147915,-0.38475044295842054,-0.19237522147915342,2.0,2,,,,,,,589196,572745.577249559,16450.42275044101,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:56.694,Player-4904-00822A31,BUFF,Slam!,0,,,,,0,0,0,0,,,,,,0,,,,,,,589196,572745.577249559,16450.42275044101,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:57.360,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,509.0,nil,0,0,509.0,509.19237522147927,509.0,509.19237522147915,-0.1923752214792671,-0.19237522147915342,1.0,1,,,,,,,589705,573254.7696247805,16450.230375219486,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:58.389,Player-4904-00822A31,DEBUFF,Deep Wounds,0,,,,,0,0,0,0,,,,,,0,,,,,,,589705,573254.7696247805,16450.230375219486,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:58.389,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,510.0,nil,0,0,0.0,1.1368683772161603e-13,510.0,509.19237522147915,-1.1368683772161603e-13,0.8076247785208466,-0.0,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:24:59.674,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:07.367,Player-4904-00822A31,BUFF,Flurry,0,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:42.766,Player-4904-0085F73A,BUFF,Concentration Aura,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:42.766,Player-4904-0085F73A,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:50.499,Player-4904-0085F72F,BUFF,Find Fish,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:50.499,Player-4904-0085F72F,BUFF,Crusader Aura,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:50.499,Player-4904-0085F72F,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:54.405,Player-4904-0085F73A,BUFF,Armistice,0,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:54.405,Player-4904-0085F73A,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:55.804,Player-4904-0085F6DC,BUFF,Flask of Endless Rage,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:55.804,Player-4904-0085F6DC,BUFF,Swift Flight Form,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:25:55.804,Player-4904-0085F6DC,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:00.172,Player-4904-0085F6DC,BUFF,Flask of Endless Rage,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:00.172,Player-4904-0085F6DC,BUFF,Swift Flight Form,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:00.172,Player-4904-0085F6DC,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:03.271,Player-4904-0085F716,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:07.439,Player-4904-0085F6DC,BUFF,Flask of Endless Rage,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:07.439,Player-4904-0085F6DC,BUFF,Swift Flight Form,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:07.439,Player-4904-0085F6DC,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:12.273,Player-4904-0085F6DC,BUFF,Flask of Endless Rage,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:12.273,Player-4904-0085F6DC,BUFF,Swift Flight Form,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:12.273,Player-4904-0085F6DC,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:48.080,Player-4904-0085F164,BUFF,Unholy Presence,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:48.080,Player-4904-0085F164,BUFF,Flask of Endless Rage,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:48.080,Player-4904-0085F164,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:48.080,Player-4904-0085F164,BUFF,Bone Shield,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:26:48.080,Player-4904-0085F164,BUFF,Horn of Winter,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:19.385,Player-4904-0085D10E,BUFF,Devotion Aura,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:19.385,Player-4904-0085D10E,BUFF,Sense Undead,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:19.385,Player-4904-0085D10E,BUFF,Righteous Fury,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:19.385,Player-4904-0085D10E,BUFF,Seal of Corruption,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:19.385,Player-4904-0085D10E,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.119,Player-4904-0085F663,BUFF,Find Minerals,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.119,Player-4904-0085F663,BUFF,Flask of the Frost Wyrm,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.119,Player-4904-0085F663,BUFF,Well Fed,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.119,Player-4904-0085F663,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.219,Player-4904-0085F663,BUFF,Armistice,0,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:29.219,Player-4904-0085F663,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:27:32.685,Player-4904-0085F663,BUFF,Armistice,0,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:28:18.618,Player-4904-0085F2DD,BUFF,Fel Armor,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:28:18.618,Player-4904-0085F2DD,BUFF,Armistice,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
5/8 16:28:20.785,Pet-0-4908-571-18024-417-010026DB7F,BUFF,Fel Intelligence,1,,,,,0,0,0,0,,,,,,0,,,,,,,590215,573763.962000002,16451.037999997963,-342.4414365514537,50.16430059830435,80.4899204659384
